latitude;longitude;local;fonte;descricao;categoria
41.14321055;-8.621461985;Alfândega do Porto;poi_portodigital;A neoclassical building, built in the 19th century, according to a project carried out by the engineer Jean F. G. Colson. It has two facades, one facing the Douro river and one facing the city. Note the structural solutions that resorted to the use of iron in conjunction with other materials - stone, brick or wood - depending on the functionality of the different spaces. In 1987, it was decided to house the future Museum of Transport and Communications, in the building belonging to the Association with the same name. For this, restoration and adaptation works were carried out, according to the project by the architect Eduardo Souto Moura. The Association for the Transport and Communications Museum  Associação para o Museu dos Transportes e Comunicações-A.M.T.C  also manages a Congress Centre, spread across various areas in the Building of Alfândega Nova do Porto.;
41.14074321;-8.61099198;Muro dos Cobertos da Ribeira;poi_portodigital;Praça da Ribeira was once separated from the Douro River by a section of the Fernandina wall where the main door connecting to the river was opened. Various roofs were opened for this square, and only one remained, on the east side, along the internal side of the wall.;
41.1436574;-8.6077096;Padeirinha Doce;poi_portodigital;"Located near Praça da Batalha, it is known for quality pastries.   
Cakes are supplied from here to several cafes around the city, and birthday cakes or cakes for any other special occasion are made too. 
The Christmas period is very busy because of the “bolo-rei”  king s cake  and other typical cakes of this festive season.";
41.14088764;-8.61247391;Barredo tower;poi_portodigital;Building No. 5 in the Rua de Baixo represents the oldest example of civil architecture from the medieval period to have survived in the Barredo neighbourhood. Its construction probably dates back to the 13th century.;
41.1410654;-8.61430049;Old Sellers Exchange;poi_portodigital;"The building with the no. 47 to 52 has the shield of D. João I on its facade. 
This was the house that the King gave to the merchants in 1402 to set up the first City Trade Exchange. 
On the ground floor, a passage was open to Casa da Moeda, where you can see the medieval structure in the interior.";
41.143978;-8.613732;Casa da Companhia;poi_portodigital;"Second head office of the General Company for the Agriculture of the Upper Douro Vineyards, where it stayed until 1961. It was originally located in the house at Rua Chã, belonging to the Figueiroa Pinto family.
It currently houses the Youth Foundation which moved in in 1989.
Part of the Urban Wine Route.";
41.14904371;-8.62495154;Tower of Pedro Sem;poi_portodigital;"Documentally known since the 15th century, the tower belonged to descendents of Pedro do Sem, Chancellor of King D. Afonso IV, and was then passed onto the branches of the Brandões, who sold it to Mitra do Porto.
In spite of the various alterations it has gone through, the tower maintains a general medieval aspect. 
In 1919, the property was purchased by the Diocese of Porto, which set up its Episcopal palace here. 
In 1986, the tower was adapted to the residential area of the diocese, through a project by the architect Abrunhosa de Brito, fully transforming all and any medieval or modern structure which, until then, had survived. The building currently houses the SPES Foundation.";
41.145012;-8.606865;Batalha Palace;poi_portodigital;"Built in the XVIII century by José Anastácio Guedes da Silva da Fonseca from Quinta da Aveleda, during the Siege of Porto  1833-34  this property was occupied by troops of D. Pedro IV who turned it into a hospital.
Its facades have the coat of arms representing the family Silva, Guedes, Almeida and Meireles. 
During the XX century, it was occupied by the Postal and Telegraph Services. 
Part of the Urban Wine Route.
";
41.140738;-8.610438;Ponte das Barcas;poi_portodigital;"Project by Carlos Amarante, ordered by the General Company for the Agriculture of the Upper Douro Vineyards in 1806.
Laid on 20 pontoons, and despite its fragility, it was an indicator of progress for the region allowing rapid communication between the two riverbanks and facilitated the trade of goods and people. It had the peculiarity of being able to be dismantled and its 20 pontoons being moored to the riverside when the level of the river suddenly rose. After the destruction of the bridge by Napoleon s troops in 1809, during the French Invasions, it was rebuilt, in a productive time, but with 33 pontoons. 
Part of the Urban Wine Route.";
41.143178;-8.62062;Armazéns da Companhia;poi_portodigital;"First warehouse belonging to the General Company for the Agriculture of the Upper Douro Vineyards, it was founded in 1756 by Marquês de Pombal.
It was the first regulating body for the production and sale of Douro Wines.
Part of the Urban Wine Route.";
41.15756026;-8.6278376;ecoTours Portugal;poi_portodigital;"Tour Operator in Portugal, specialised in group or private tours in Portugal, awarded with the “Best Wine Tourism Awards 2019.”, which honours the most important wine tourism agents, who stand out for the excellent service provided. In 2017, they won the  Best Tourism 2017  award from Turismo de Portugal.

From group trips to totally exclusive and personalized tours / itineraries, get ready to discover the best of Portugal, with an incredible trip, full of inspiring and enriching experiences.

These tours include all services, from the itinerary, guides, meals, transportation, accommodation and a Professional support available 24 hours a day.";
41.14548889;-8.62309031;Comissão de Viticultura da Região dos Vinhos Verdes;poi_portodigital;The Casa do Vinho Verde, home of the Viticulture Commission of the Vinho Verde Region - installed here since the mid-forties - is one of the richest examples of the Portuguese  that livwhen he returns to the city of Porto, in the middle of the XIX century. , the house was knowned as “the most luxurious” of Invicta, called Palacete Silva Monteiro at the time.;
41.13397098;-8.6142848;Barão de Fladgate;poi_portodigital;"Located in one of the rooms in the Taylor´s cellars, it has been open to the public since 1994.
It has a spectacular panoramic view of Porto, in particular of its historical centre.
The commitment to the quality of the food and care with the service provided are the most favourable appreciations made by food critics.
“Port Wine Restaurant” offering a specific menu to pair Port Wine, and a rich Port Wine list with 30 references, with special mention for a wide set of options of Taylor’s, Fonseca, Croft and Romariz Vintages.";
41.14493572;-8.61123512;Mouzinho da Silveira street;poi_portodigital;"The opening of Rua Mouzinho da Silveira to connect the high and low areas of the city  creating a new hub for the distribution of traffic and the movement of goods  was financed by the Wine Levy in 1872. It is the road that links S. Bento station to the riverside area Ribeira, currently the target of recovery works on the houses which run along it and where varied commerce can be found.
Part of the Urban Wine Route.";
